forecast_issue_time,actual_time_24,temp_actual_24,temp_pred_24,hum_actual_24,hum_pred_24,rain_actual_24,rain_pred_24,pres_actual_24,pres_pred_24,wind_actual_24,wind_pred_24,actual_time_48,temp_actual_48,temp_pred_48,hum_actual_48,hum_pred_48,rain_actual_48,rain_pred_48,pres_actual_48,pres_pred_48,wind_actual_48,wind_pred_48,actual_time_72,temp_actual_72,temp_pred_72,hum_actual_72,hum_pred_72,rain_actual_72,rain_pred_72,pres_actual_72,pres_pred_72,wind_actual_72,wind_pred_72
2025-01-09 01:00:00,2025-01-10 01:00:00,6.5,5.299497,92.0,83.5404,0.0,0.13554302,1026.0,1019.23694,5.7,9.23829,2025-01-11 01:00:00,9.9,5.233253,85.0,83.11574,0.0,0.12901565,1026.4,1019.38354,8.5,9.382848,2025-01-12 01:00:00,5.8,5.220961,87.0,83.06331,0.0,0.12791856,1029.5,1019.4318,10.3,9.394783
2025-01-09 02:00:00,2025-01-10 02:00:00,6.7,5.3708434,92.0,83.5322,0.0,0.13564368,1025.9,1019.3228,7.0,9.147508,2025-01-11 02:00:00,8.6,5.300242,87.0,83.14163,0.0,0.1293256,1026.1,1019.4787,7.2,9.284073,2025-01-12 02:00:00,6.1,5.2887406,78.0,83.09019,0.0,0.12823856,1028.9,1019.52893,12.2,9.294138
2025-01-09 03:00:00,2025-01-10 03:00:00,5.9,5.4332128,93.0,83.507835,0.0,0.13516931,1025.7,1019.4448,8.3,9.059157,2025-01-11 03:00:00,9.0,5.3689637,87.0,83.13629,0.0,0.12909651,1025.9,1019.609,6.6,9.180056,2025-01-12 03:00:00,5.5,5.359401,72.0,83.08483,0.0,0.12803367,1029.5,1019.6605,14.3,9.187445
2025-01-09 04:00:00,2025-01-10 04:00:00,5.1,5.47702,95.0,83.498375,0.0,0.13516131,1025.5,1019.48474,9.6,9.016602,2025-01-11 04:00:00,9.9,5.4242578,85.0,83.13649,0.0,0.12924019,1025.5,1019.66846,5.8,9.114723,2025-01-12 04:00:00,5.3,5.4176784,55.0,83.080894,0.0,0.12814914,1029.5,1019.7251,15.2,9.118066
2025-01-09 05:00:00,2025-01-10 05:00:00,4.6,5.490889,96.0,83.556854,0.0,0.13710491,1025.5,1019.2935,10.9,9.069006,2025-01-11 05:00:00,9.9,5.4431033,89.0,83.209435,0.1,0.13116723,1025.1,1019.5104,6.8,9.145772,2025-01-12 05:00:00,5.3,5.4392343,38.0,83.146034,0.0,0.12996243,1029.3,1019.5778,17.2,9.144426
2025-01-09 06:00:00,2025-01-10 06:00:00,4.5,5.516765,96.0,83.428665,0.0,0.13566837,1025.7,1019.3329,12.2,9.079034,2025-01-11 06:00:00,10.6,5.472592,87.0,83.14712,0.1,0.13086362,1024.9,1019.4952,14.2,9.152183,2025-01-12 06:00:00,4.8,5.4680486,47.0,83.098885,0.0,0.1299229,1029.6,1019.5461,19.8,9.153128
2025-01-09 07:00:00,2025-01-10 07:00:00,4.8,5.5315127,96.0,83.26282,0.0,0.13343605,1025.6,1019.4051,11.1,9.100703,2025-01-11 07:00:00,10.6,5.5000043,87.0,83.02503,0.0,0.12956451,1024.5,1019.5304,14.1,9.159979,2025-01-12 07:00:00,4.1,5.4964576,61.0,82.986496,0.0,0.1288235,1030.2,1019.5698,18.7,9.161066
2025-01-09 08:00:00,2025-01-10 08:00:00,4.6,5.533527,96.0,82.98311,0.0,0.1283402,1025.9,1019.6806,8.9,9.098666,2025-01-11 08:00:00,10.8,5.534181,89.0,82.76922,0.0,0.12566467,1024.8,1019.751,13.1,9.1336775,2025-01-12 08:00:00,3.7,5.5331807,71.0,82.742744,0.0,0.12521905,1030.9,1019.7728,18.2,9.134612
2025-01-09 09:00:00,2025-01-10 09:00:00,4.0,5.5527873,95.0,82.51987,0.0,0.11897132,1026.6,1020.3328,7.3,8.996186,2025-01-11 09:00:00,10.9,5.5964637,90.0,82.31037,0.2,0.11776381,1024.8,1020.3092,17.0,9.013798,2025-01-12 09:00:00,3.5,5.59736,72.0,82.303474,0.0,0.117764585,1030.8,1020.3016,17.6,9.017402
2025-01-09 10:00:00,2025-01-10 10:00:00,6.2,5.6000257,93.0,81.81813,0.0,0.105572045,1027.3,1021.2939,5.7,8.813538,2025-01-11 10:00:00,11.5,5.7030597,88.0,81.604416,0.1,0.1061461,1025.6,1021.158,19.9,8.804119,2025-01-12 10:00:00,5.7,5.707519,63.0,81.61779,0.0,0.10664791,1031.2,1021.11774,15.9,8.809474
2025-01-09 11:00:00,2025-01-10 11:00:00,9.1,5.7148967,85.0,80.891,0.0,0.08948954,1027.9,1022.4873,1.9,8.5308075,2025-01-11 11:00:00,11.5,5.876696,88.0,80.65413,0.1,0.091773726,1026.0,1022.2189,25.0,8.507873,2025-01-12 11:00:00,8.1,5.8835626,58.0,80.687645,0.0,0.09274657,1031.5,1022.1463,11.9,8.516301
2025-01-09 12:00:00,2025-01-10 12:00:00,10.7,5.8215814,79.0,79.93292,0.0,0.074994184,1027.8,1023.4074,1.9,8.36102,2025-01-11 12:00:00,11.8,6.059276,84.0,79.646935,0.0,0.07855888,1026.4,1023.0691,27.0,8.290296,2025-01-12 12:00:00,9.8,6.0753675,53.0,79.67346,0.0,0.07969383,1030.6,1022.9849,14.7,8.29435
2025-01-09 13:00:00,2025-01-10 13:00:00,11.8,5.8898196,71.0,79.1784,0.0,0.065487064,1027.0,1023.8127,4.0,8.360827,2025-01-11 13:00:00,13.1,6.201977,67.0,78.83715,0.0,0.06988595,1026.1,1023.45575,20.6,8.2273655,2025-01-12 13:00:00,10.7,6.231001,50.0,78.83946,0.0,0.07099667,1029.7,1023.3711,15.7,8.223689
2025-01-09 14:00:00,2025-01-10 14:00:00,13.0,5.845165,59.0,78.44108,0.0,0.057130516,1026.2,1023.78467,4.9,8.640206,2025-01-11 14:00:00,14.3,6.279997,65.0,78.11807,0.0,0.06401886,1025.3,1023.3958,21.7,8.372631,2025-01-12 14:00:00,11.5,6.332571,50.0,78.08986,0.0,0.06527196,1029.1,1023.3041,14.4,8.353217
2025-01-09 15:00:00,2025-01-10 15:00:00,13.8,5.8749013,57.0,77.702835,0.0,0.04962505,1025.5,1023.8185,11.1,8.812705,2025-01-11 15:00:00,14.6,6.370113,60.0,77.42174,0.0,0.058844153,1025.4,1023.3034,22.6,8.509213,2025-01-12 15:00:00,10.7,6.4292445,55.0,77.40567,0.0,0.060515802,1029.3,1023.18506,19.0,8.488353
2025-01-09 16:00:00,2025-01-10 16:00:00,13.8,5.9374204,59.0,77.03268,0.0,0.042852852,1025.5,1023.92633,15.3,8.903058,2025-01-11 16:00:00,14.5,6.467626,60.0,76.77105,0.0,0.053846147,1025.7,1023.2699,25.0,8.604478,2025-01-12 16:00:00,10.1,6.526524,54.0,76.776474,0.0,0.055924393,1029.4,1023.12354,20.4,8.587839
2025-01-09 17:00:00,2025-01-10 17:00:00,13.2,6.170648,64.0,76.4748,0.0,0.03927395,1025.4,1024.1667,8.9,8.720262,2025-01-11 17:00:00,13.3,6.6276355,63.0,76.22775,0.0,0.05014364,1026.2,1023.3687,22.0,8.5522375,2025-01-12 17:00:00,9.1,6.662444,56.0,76.2882,0.0,0.052525062,1029.8,1023.19885,20.4,8.55601
2025-01-09 18:00:00,2025-01-10 18:00:00,9.3,6.487542,83.0,76.044556,0.0,0.03853945,1025.8,1024.4268,4.1,8.402652,2025-01-11 18:00:00,12.1,6.8187666,69.0,75.820854,0.0,0.047955174,1026.6,1023.5621,18.2,8.396066,2025-01-12 18:00:00,7.6,6.8219714,62.0,75.94236,0.0,0.050453905,1030.3,1023.3855,18.2,8.421157
2025-01-09 19:00:00,2025-01-10 19:00:00,7.7,6.730516,89.0,75.83836,0.0,0.03978144,1026.1,1024.5337,4.2,8.165759,2025-01-11 19:00:00,11.2,6.9592557,74.0,75.65202,0.0,0.047716435,1026.8,1023.6846,9.8,8.260391,2025-01-12 19:00:00,6.5,6.941174,64.0,75.81205,0.0,0.050192796,1030.4,1023.51434,20.6,8.296674
2025-01-09 20:00:00,2025-01-10 20:00:00,9.2,6.8999286,86.0,75.73727,0.0,0.040777996,1026.4,1024.6158,5.5,7.998977,2025-01-11 20:00:00,9.2,7.058554,85.0,75.605804,0.0,0.047932178,1027.6,1023.78625,7.2,8.151336,2025-01-12 20:00:00,5.8,7.026759,65.0,75.79359,0.0,0.050415795,1030.6,1023.6212,23.9,8.193612
2025-01-09 21:00:00,2025-01-10 21:00:00,9.2,7.0096297,90.0,75.681435,0.0,0.041306555,1026.3,1024.6635,4.4,7.9027257,2025-01-11 21:00:00,8.8,7.125968,87.0,75.61323,0.0,0.04827681,1028.3,1023.84753,6.5,8.080703,2025-01-12 21:00:00,5.5,7.086394,58.0,75.8193,0.0,0.050790716,1030.4,1023.6853,26.4,8.125692
2025-01-09 22:00:00,2025-01-10 22:00:00,8.6,7.057989,92.0,75.69301,0.0,0.041715052,1026.7,1024.6792,4.8,7.867028,2025-01-11 22:00:00,7.6,7.155853,90.0,75.66707,0.0,0.048758432,1029.1,1023.8682,4.2,8.052436,2025-01-12 22:00:00,4.8,7.1130476,47.0,75.88206,0.0,0.05130413,1030.3,1023.70636,24.0,8.098479
2025-01-09 23:00:00,2025-01-10 23:00:00,8.8,7.1185164,91.0,75.64208,0.0,0.041319933,1026.8,1024.7688,6.7,7.806365,2025-01-11 23:00:00,7.5,7.194754,91.0,75.66971,0.0,0.04862915,1029.4,1023.94305,6.2,8.006715,2025-01-12 23:00:00,4.0,7.1466737,40.0,75.90139,0.0,0.05126891,1030.1,1023.7786,24.1,8.055004
2025-01-10 00:00:00,2025-01-11 00:00:00,8.7,7.210979,90.0,75.5356,0.0,0.03993514,1026.7,1025.0043,7.1,7.6719112,2025-01-12 00:00:00,6.5,7.2538204,92.0,75.61454,0.0,0.047261998,1029.3,1024.1665,8.7,7.900367,2025-01-13 00:00:00,3.4,7.1982303,37.0,75.86706,0.0,0.04997651,1030.0,1024.0024,22.8,7.951274
2025-01-10 01:00:00,2025-01-11 01:00:00,9.9,7.2629833,85.0,75.5616,0.0,0.039602987,1026.4,1025.1724,8.5,7.5716214,2025-01-12 01:00:00,5.8,7.282771,87.0,75.66408,0.0,0.046614155,1029.5,1024.3567,10.3,7.8119817,2025-01-13 01:00:00,2.5,7.2246656,40.0,75.92011,0.0,0.04927457,1029.3,1024.199,21.7,7.8625298
2025-01-10 02:00:00,2025-01-11 02:00:00,8.6,7.2379775,87.0,75.78746,0.0,0.040927052,1026.1,1025.1742,7.2,7.561449,2025-01-12 02:00:00,6.1,7.2530813,78.0,75.89335,0.0,0.04770306,1028.9,1024.3864,12.2,7.7962246,2025-01-13 02:00:00,2.5,7.196947,45.0,76.14089,0.0,0.050279874,1027.9,1024.2335,21.8,7.8452096
2025-01-10 03:00:00,2025-01-11 03:00:00,9.0,7.149059,87.0,76.13627,0.0,0.04337078,1025.9,1025.0541,6.6,7.633781,2025-01-12 03:00:00,5.5,7.171405,72.0,76.23556,0.0,0.05014808,1029.5,1024.2758,14.3,7.8585873,2025-01-13 03:00:00,1.8,7.118466,50.0,76.473366,0.0,0.052691855,1027.6,1024.122,21.3,7.9069886
2025-01-10 04:00:00,2025-01-11 04:00:00,9.9,6.9929743,85.0,76.60429,0.0,0.046428237,1025.5,1024.8523,5.8,7.775685,2025-01-12 04:00:00,5.3,7.0329456,55.0,76.68542,0.0,0.05340501,1029.5,1024.0647,15.2,7.9886065,2025-01-13 04:00:00,1.1,6.983985,53.0,76.91326,0.0,0.055966463,1027.6,1023.9044,21.2,8.037502
2025-01-10 05:00:00,2025-01-11 05:00:00,9.9,6.8064427,89.0,77.04914,0.1,0.048544105,1025.1,1024.682,6.8,7.95032,2025-01-12 05:00:00,5.3,6.873061,38.0,77.11336,0.0,0.05606484,1029.3,1023.8593,17.2,8.149858,2025-01-13 05:00:00,0.6,6.828039,55.0,77.33482,0.0,0.058716625,1027.5,1023.6873,21.6,8.200212
2025-01-10 06:00:00,2025-01-11 06:00:00,10.6,6.6153603,87.0,77.36442,0.1,0.048481863,1024.9,1024.6349,14.2,8.12273,2025-01-12 06:00:00,4.8,6.7185974,47.0,77.41,0.0,0.056806527,1029.6,1023.76105,19.8,8.303769,2025-01-13 06:00:00,0.8,6.67809,48.0,77.62621,0.0,0.05958143,1027.1,1023.5753,21.6,8.355319
2025-01-10 07:00:00,2025-01-11 07:00:00,10.6,6.479395,87.0,77.62337,0.0,0.04831722,1024.5,1024.6492,14.1,8.226623,2025-01-12 07:00:00,4.1,6.5912194,61.0,77.66504,0.0,0.056998584,1030.2,1023.74084,18.7,8.411102,2025-01-13 07:00:00,0.8,6.550771,43.0,77.88229,0.0,0.059848763,1026.9,1023.54626,21.3,8.465435
2025-01-10 08:00:00,2025-01-11 08:00:00,10.8,6.4378657,89.0,77.779106,0.0,0.047430646,1024.8,1024.8351,13.1,8.193539,2025-01-12 08:00:00,3.7,6.5249157,71.0,77.83495,0.0,0.056013074,1030.9,1023.9009,18.2,8.411669,2025-01-13 08:00:00,0.5,6.478847,43.0,78.06264,0.0,0.05889704,1027.2,1023.70264,21.0,8.470839
2025-01-10 09:00:00,2025-01-11 09:00:00,10.9,6.4644003,90.0,77.77707,0.2,0.044889938,1024.8,1025.2057,17.0,8.060409,2025-01-12 09:00:00,3.5,6.51707,72.0,77.85291,0.0,0.053078603,1030.8,1024.2706,17.6,8.312774,2025-01-13 09:00:00,0.3,6.465296,44.0,78.08833,0.0,0.055896904,1027.8,1024.0782,20.2,8.374299
2025-01-10 10:00:00,2025-01-11 10:00:00,11.5,6.5523868,88.0,77.67324,0.1,0.041884024,1025.6,1025.6486,19.9,7.8530807,2025-01-12 10:00:00,5.7,6.568893,63.0,77.77166,0.0,0.049420137,1031.2,1024.7482,15.9,8.128536,2025-01-13 10:00:00,2.7,6.513402,41.0,78.00903,0.0,0.052078106,1028.6,1024.5713,17.6,8.188285
2025-01-10 11:00:00,2025-01-11 11:00:00,11.5,6.7725444,88.0,77.27033,0.1,0.037972346,1026.0,1026.1492,25.0,7.5487056,2025-01-12 11:00:00,8.1,6.7217183,58.0,77.47907,0.0,0.04499791,1031.5,1025.3108,11.9,7.848444,2025-01-13 11:00:00,6.2,6.6589894,47.0,77.73013,0.0,0.04750146,1029.1,1025.1567,11.1,7.9046125
2025-01-10 12:00:00,2025-01-11 12:00:00,11.8,7.0038943,84.0,76.81142,0.0,0.0351263,1026.4,1026.435,27.0,7.32352,2025-01-12 12:00:00,9.8,6.9028697,53.0,77.13416,0.0,0.041773684,1030.6,1025.6882,14.7,7.6161056,2025-01-13 12:00:00,8.8,6.8370347,38.0,77.38979,0.0,0.044100102,1029.5,1025.5576,2.7,7.666195
2025-01-10 13:00:00,2025-01-11 13:00:00,13.1,7.201439,67.0,76.35741,0.0,0.034098618,1026.1,1026.4028,20.6,7.2423105,2025-01-12 13:00:00,10.7,7.06559,50.0,76.802986,0.0,0.040841013,1029.7,1025.7319,15.7,7.512899,2025-01-13 13:00:00,9.8,6.997411,32.0,77.06466,0.0,0.0430868,1028.4,1025.6156,2.1,7.558848
2025-01-10 14:00:00,2025-01-11 14:00:00,14.3,7.437194,65.0,75.68129,0.0,0.03270911,1025.3,1026.1993,21.7,7.236266,2025-01-12 14:00:00,11.5,7.246853,50.0,76.348404,0.0,0.0404897,1029.1,1025.5621,14.4,7.494537,2025-01-13 14:00:00,10.9,7.1685166,28.0,76.64446,0.0,0.04287694,1026.7,1025.4498,4.7,7.540898
2025-01-10 15:00:00,2025-01-11 15:00:00,14.6,7.5242324,60.0,75.220985,0.0,0.03261041,1025.4,1025.7507,22.6,7.4295917,2025-01-12 15:00:00,10.7,7.371758,55.0,75.93119,0.0,0.041600607,1029.3,1025.0942,19.0,7.639175,2025-01-13 15:00:00,10.4,7.29696,31.0,76.22798,0.0,0.044121385,1026.5,1024.9729,4.3,7.684459
2025-01-10 16:00:00,2025-01-11 16:00:00,14.5,7.489808,60.0,74.81205,0.0,0.030365841,1025.7,1025.4141,25.0,7.704742,2025-01-12 16:00:00,10.1,7.4548373,54.0,75.415085,0.0,0.04104962,1029.4,1024.6467,20.4,7.850064,2025-01-13 16:00:00,9.7,7.393917,35.0,75.6935,0.0,0.04380578,1026.7,1024.4993,2.7,7.8939624
2025-01-10 17:00:00,2025-01-11 17:00:00,13.3,7.673455,63.0,74.180016,0.0,0.027069801,1026.2,1025.445,22.0,7.664486,2025-01-12 17:00:00,9.1,7.625843,56.0,74.81536,0.0,0.038598984,1029.8,1024.5685,20.4,7.8542786,2025-01-13 17:00:00,8.5,7.5503564,41.0,75.14545,0.0,0.041754927,1027.0,1024.4016,4.6,7.9071918
2025-01-10 18:00:00,2025-01-11 18:00:00,12.1,7.832271,69.0,74.02988,0.0,0.027704557,1026.6,1025.5555,18.2,7.48938,2025-01-12 18:00:00,7.6,7.743493,62.0,74.625046,0.0,0.03819882,1030.3,1024.6697,18.2,7.740798,2025-01-13 18:00:00,5.4,7.6556015,49.0,74.9853,0.0,0.041431144,1028.1,1024.5044,7.7,7.7987823
2025-01-10 19:00:00,2025-01-11 19:00:00,11.2,7.8637114,74.0,74.29279,0.0,0.03106519,1026.8,1025.5308,9.8,7.3960147,2025-01-12 19:00:00,6.5,7.7581706,64.0,74.83503,0.0,0.040549044,1030.4,1024.6757,20.6,7.670252,2025-01-13 19:00:00,2.7,7.668979,54.0,75.193665,0.0,0.043704335,1028.2,1024.5164,15.7,7.728043
2025-01-10 20:00:00,2025-01-11 20:00:00,9.2,7.869422,85.0,74.5342,0.0,0.033869557,1027.6,1025.4767,7.2,7.3537326,2025-01-12 20:00:00,5.8,7.758159,65.0,75.07368,0.0,0.043199588,1030.6,1024.6273,23.9,7.6331573,2025-01-13 20:00:00,1.5,7.669,56.0,75.43332,0.0,0.046367995,1028.5,1024.4679,16.2,7.6906004
2025-01-10 21:00:00,2025-01-11 21:00:00,8.8,7.8710146,87.0,74.85683,0.0,0.037627526,1028.3,1025.3829,6.5,7.3106995,2025-01-12 21:00:00,5.5,7.745466,58.0,75.39915,0.0,0.04667079,1030.4,1024.5463,26.4,7.600871,2025-01-13 21:00:00,1.2,7.6552916,58.0,75.761505,0.0,0.04984857,1028.8,1024.3875,16.1,7.658449
2025-01-10 22:00:00,2025-01-11 22:00:00,7.6,7.862613,90.0,75.115875,0.0,0.039766505,1029.1,1025.416,4.2,7.2519608,2025-01-12 22:00:00,4.8,7.740197,47.0,75.638596,0.0,0.04871351,1030.3,1024.5732,24.0,7.5462127,2025-01-13 22:00:00,0.8,7.6515737,59.0,75.99871,0.0,0.051904023,1028.7,1024.4135,16.7,7.6030536
2025-01-10 23:00:00,2025-01-11 23:00:00,7.5,7.8191648,91.0,75.368286,0.0,0.041214753,1029.4,1025.4519,6.2,7.235837,2025-01-12 23:00:00,4.0,7.7260513,40.0,75.8248,0.0,0.05001709,1030.1,1024.6068,24.1,7.5162272,2025-01-13 23:00:00,-0.1,7.6447225,62.0,76.165146,0.0,0.05313493,1029.0,1024.4469,15.4,7.5703425
2025-01-11 00:00:00,2025-01-12 00:00:00,6.5,7.7798605,92.0,75.57579,0.0,0.042210557,1029.3,1025.4788,8.7,7.2348194,2025-01-13 00:00:00,3.4,7.711664,37.0,75.9772,0.0,0.050898716,1030.0,1024.632,22.8,7.5029325,2025-01-14 00:00:00,-1.0,7.6364326,66.0,76.30038,0.0,0.053948138,1030.1,1024.4723,7.2,7.5548863
2025-01-11 01:00:00,2025-01-12 01:00:00,5.8,7.7423177,87.0,75.708374,0.0,0.043191146,1029.5,1025.4126,10.3,7.2867703,2025-01-13 01:00:00,2.5,7.6999736,40.0,76.07935,0.0,0.05207839,1029.3,1024.5571,21.7,7.53707,2025-01-14 01:00:00,-0.3,7.6301184,59.0,76.3893,0.0,0.055106465,1031.0,1024.3949,2.5,7.587523
2025-01-11 02:00:00,2025-01-12 02:00:00,6.1,7.721414,78.0,75.84755,0.0,0.04451662,1028.9,1025.3424,12.2,7.3160796,2025-01-13 02:00:00,2.5,7.6798835,45.0,76.216255,0.0,0.05345127,1027.9,1024.48,21.8,7.568526,2025-01-14 02:00:00,0.1,7.6101527,52.0,76.526344,0.0,0.056502987,1030.3,1024.3151,3.2,7.6197085
2025-01-11 03:00:00,2025-01-12 03:00:00,5.5,7.7122293,72.0,76.01395,0.0,0.046703197,1029.5,1025.2198,14.3,7.3442273,2025-01-13 03:00:00,1.8,7.6579847,50.0,76.40821,0.0,0.055707145,1027.6,1024.3546,21.3,7.6047726,2025-01-14 03:00:00,-0.3,7.58607,52.0,76.72493,0.0,0.05881062,1030.3,1024.187,3.8,7.657532
2025-01-11 04:00:00,2025-01-12 04:00:00,5.3,7.727747,55.0,76.184166,0.0,0.050049663,1029.5,1025.0023,15.2,7.3769555,2025-01-13 04:00:00,1.1,7.643309,53.0,76.649635,0.0,0.059245948,1027.6,1024.1404,21.2,7.6504016,2025-01-14 04:00:00,-0.7,7.5663133,49.0,76.98176,0.0,0.062443934,1030.8,1023.96967,4.9,7.7056594
2025-01-11 05:00:00,2025-01-12 05:00:00,5.3,7.6479754,38.0,76.7703,0.0,0.05708504,1029.3,1024.6268,17.2,7.457414,2025-01-13 05:00:00,0.6,7.5729504,55.0,77.16984,0.0,0.0656716,1027.5,1023.786,21.6,7.7307005,2025-01-14 05:00:00,-0.8,7.5005574,41.0,77.4855,0.0,0.06880657,1031.5,1023.6133,5.5,7.7859373
2025-01-11 06:00:00,2025-01-12 06:00:00,4.8,7.3949075,47.0,77.487526,0.0,0.06345283,1029.6,1024.1195,19.8,7.7456293,2025-01-13 06:00:00,0.8,7.4311137,48.0,77.71623,0.0,0.07253915,1027.1,1023.23755,21.6,7.9544277,2025-01-14 06:00:00,-0.8,7.378693,39.0,77.98552,0.0,0.07567758,1032.3,1023.04816,2.8,8.005771
2025-01-11 07:00:00,2025-01-12 07:00:00,4.1,7.22913,61.0,77.744774,0.0,0.06505606,1030.2,1023.8509,18.7,7.9792714,2025-01-13 07:00:00,0.8,7.3376307,43.0,77.94497,0.0,0.07588139,1026.9,1022.8577,21.3,8.152911,2025-01-14 07:00:00,-0.3,7.2923946,36.0,78.21578,0.0,0.07936909,1032.5,1022.6393,1.8,8.20588
2025-01-11 08:00:00,2025-01-12 08:00:00,3.7,7.1635857,71.0,77.72762,0.0,0.06316458,1030.9,1023.9403,18.2,8.049031,2025-01-13 08:00:00,0.5,7.3190637,43.0,77.88752,0.0,0.07512238,1027.2,1022.8417,21.0,8.217998,2025-01-14 08:00:00,-0.2,7.2756634,31.0,78.168724,0.0,0.07890056,1032.7,1022.6012,2.5,8.27378
2025-01-11 09:00:00,2025-01-12 09:00:00,3.5,6.9613404,72.0,78.0782,0.0,0.06371957,1030.8,1023.85693,17.6,8.236581,2025-01-13 09:00:00,0.3,7.2366357,44.0,78.03369,0.0,0.075705625,1027.8,1022.7542,20.2,8.327533,2025-01-14 09:00:00,-0.0,7.2147517,35.0,78.26335,0.0,0.07933997,1032.8,1022.5129,3.3,8.3735895
2025-01-11 10:00:00,2025-01-12 10:00:00,5.7,6.8143406,63.0,77.90902,0.0,0.057509582,1031.2,1024.1189,15.9,8.385321,2025-01-13 10:00:00,2.7,7.21122,41.0,77.79504,0.0,0.07151689,1028.6,1022.9217,17.6,8.390653,2025-01-14 10:00:00,2.9,7.2065587,42.0,78.00363,0.0,0.075334154,1032.7,1022.6651,3.7,8.428469
2025-01-11 11:00:00,2025-01-12 11:00:00,8.1,6.6117096,58.0,77.558075,0.0,0.04910143,1031.5,1024.3134,11.9,8.668974,2025-01-13 11:00:00,6.2,7.166771,47.0,77.39517,0.0,0.065675326,1029.1,1023.063,11.1,8.525928,2025-01-14 11:00:00,5.1,7.1898017,29.0,77.56065,0.0,0.06957152,1033.1,1022.79974,1.3,8.546709
2025-01-11 12:00:00,2025-01-12 12:00:00,9.8,6.49765,53.0,76.90278,0.0,0.03853886,1030.6,1024.596,14.7,8.906557,2025-01-13 12:00:00,8.8,7.1679096,38.0,76.75459,0.0,0.0577384,1029.5,1023.2693,2.7,8.654623,2025-01-14 12:00:00,6.6,7.2100863,26.0,76.89622,0.0,0.06177596,1032.9,1022.9971,2.6,8.663535
2025-01-11 13:00:00,2025-01-12 13:00:00,10.7,6.632057,50.0,76.11165,0.0,0.02995214,1029.7,1025.0127,15.7,8.850872,2025-01-13 13:00:00,9.8,7.290906,32.0,75.96059,0.0,0.04952148,1028.4,1023.5949,2.1,8.646022,2025-01-14 13:00:00,7.6,7.3260765,26.0,76.11228,0.0,0.05356152,1031.8,1023.3181,4.1,8.661854
2025-01-11 14:00:00,2025-01-12 14:00:00,11.5,6.681446,50.0,75.56988,0.0,0.02566694,1029.1,1024.9595,14.4,8.990312,2025-01-13 14:00:00,10.9,7.3530374,28.0,75.423836,0.0,0.045576036,1026.7,1023.52936,4.7,8.773864,2025-01-14 14:00:00,8.8,7.3906507,31.0,75.56971,0.0,0.049599607,1030.9,1023.25214,4.8,8.788711
2025-01-11 15:00:00,2025-01-12 15:00:00,10.7,6.7314796,55.0,74.983604,0.0,0.02150503,1029.3,1024.842,19.0,9.162524,2025-01-13 15:00:00,10.4,7.408335,31.0,74.88787,0.0,0.042416435,1026.5,1023.35126,4.3,8.947499,2025-01-14 15:00:00,8.8,7.443274,31.0,75.04861,0.0,0.04663151,1030.1,1023.06116,3.3,8.96576
2025-01-11 16:00:00,2025-01-12 16:00:00,10.1,6.74201,54.0,74.43112,0.0,0.01715975,1029.4,1024.6998,20.4,9.378356,2025-01-13 16:00:00,9.7,7.4402556,35.0,74.37456,0.0,0.03926576,1026.7,1023.1446,2.7,9.150675,2025-01-14 16:00:00,8.9,7.474924,33.0,74.5468,0.0,0.043694213,1029.7,1022.83966,1.7,9.171264
2025-01-11 17:00:00,2025-01-12 17:00:00,9.1,6.8504434,56.0,73.87194,0.0,0.012850632,1029.8,1024.7936,20.4,9.398155,2025-01-13 17:00:00,8.5,7.521602,41.0,73.81889,0.0,0.035068136,1027.0,1023.1572,4.6,9.229743,2025-01-14 17:00:00,7.9,7.543559,51.0,74.01604,0.0,0.039599437,1029.7,1022.8415,0.2,9.261716
2025-01-11 18:00:00,2025-01-12 18:00:00,7.6,7.0153847,62.0,73.43347,0.0,0.010028352,1030.3,1024.9867,18.2,9.283198,2025-01-13 18:00:00,5.4,7.6251783,49.0,73.35885,0.0,0.031250164,1028.1,1023.30835,7.7,9.206649,2025-01-14 18:00:00,4.3,7.629255,49.0,73.58119,0.0,0.035721015,1029.9,1022.99286,2.4,9.251943
2025-01-11 19:00:00,2025-01-12 19:00:00,6.5,7.3341775,64.0,73.06932,0.0,0.009969291,1030.4,1025.2778,20.6,8.934119,2025-01-13 19:00:00,2.7,7.791549,54.0,73.01192,0.0,0.028723756,1028.2,1023.6013,15.7,9.027381,2025-01-14 19:00:00,3.1,7.760107,54.0,73.29028,0.0,0.03305992,1029.7,1023.2976,4.7,9.093355
2025-01-11 20:00:00,2025-01-12 20:00:00,5.8,7.5951223,65.0,72.93135,0.0,0.011733049,1030.6,1025.4974,23.9,8.611159,2025-01-13 20:00:00,1.5,7.915583,56.0,72.89584,0.0,0.02782918,1028.5,1023.8974,16.2,8.828046,2025-01-14 20:00:00,0.1,7.857785,71.0,73.21354,0.0,0.031958766,1029.4,1023.6147,6.5,8.9056425
2025-01-11 21:00:00,2025-01-12 21:00:00,5.5,7.7963696,58.0,72.85571,0.0,0.013371118,1030.4,1025.6632,26.4,8.361311,2025-01-13 21:00:00,1.2,8.010829,58.0,72.88175,0.0,0.027643101,1028.8,1024.1531,16.1,8.650268,2025-01-14 21:00:00,-1.7,7.9356856,78.0,73.22739,0.0,0.031617526,1029.3,1023.8899,7.6,8.732906
